カード名,R,型番,エキスパンション,21-01-30,21-01-31,21-02-01,21-02-02,21-02-03,21-02-04,21-02-05,21-02-06,21-02-07,21-02-08,21-02-09
______のピカチュウ,P,NO.025,_,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000,5000,5000
______のピカチュウ,P,NO.025,※未開封,20000.0,20000.0,20000.0,20000.0,20000.0,25000.0,25000.0,25000.0,25000,25000,25000
バイウールーV,RR,062/070,s1a,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
バイウールーV,SR,076/070,s1a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
バイウールーV,RR,154/190,s4a,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
バイウールー,S,303/190,s4a,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80,80
バイウールーV,SSR,325/190,s4a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ハガネール,CHR,060/049,SM11b,150.0,150.0,150.0,150.0,150.0,250.0,250.0,200.0,250,250,250
ハガネールV,RR,046/076,s3a,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
ハガネールV,SR,081/076,s3a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
バクガメスGX,SR,051/050,SM2K,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
バクガメスGX,HR,056/050,SM2K,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
バクガメスGX,SSR,212/150,SM8b,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
バシャーモGX,SR,098/096,SM7,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
バシャーモGX,HR,106/096,SM7,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
バタフリーV,RR,001/070,s2a,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
バタフリーVMAX,RRR,002/070,s2a,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
バタフリーV,SR,071/070,s2a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
バタフリーVMAX,HR,079/070,s2a,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500,500,500
バチンウニＶ,P,033/S-P,PROMO,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,6000.0,6000,6000,6000
バチンウニ,P,047/S-P,PROMO,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
バチンウニ,S,242/190,s4a,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100
バチンキー,S,204/190,s4a,80.0,80.0,80.0,80.0,80.0,50.0,50.0,50.0,50,50,50
ハッサムGX,SR,071/066,SM6b,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
ハッサムGX,HR,082/066,SM6b,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,2000.0,2000.0,2000,2000,2000
ハッサムGX,SSR,233/150,SM8b,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000
ハッサムV,RR,066/100,s3,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50,50
ハッサムVMAX,RRR,067/100,s3,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50,50
ハッサムV,SR,107/100,s3,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ハッサムVMAX,HR,113/100,s3,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600,600,600
パッチラゴン,S,244/190,s4a,80.0,80.0,80.0,80.0,80.0,100.0,100.0,100.0,100,100,100
パッチルドン,S,245/190,s4a,100.0,100.0,100.0,100.0,100.0,80.0,80.0,80.0,80,80,80
ハブネーク,S,175/150,SM8b,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100
バリヤードGX,RR,025/066,SM6b,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
バリヤードGX,SR,069/066,SM6b,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
バリヤードGX,HR,080/066,SM6b,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850,850,850
バリヤードGX,P,231/SM-P,PROMO,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150,150,150
パルキアGX,SR,069/066,SM5M,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
パルキアGX,HR,075/066,SM5M,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000,2000,2000
パルキアGX,RR,010/050,SM5+,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250,250,250
パルキアGX,SR,051/050,SM5+,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350,350,350
パルキアGX,HR,057/050,SM5+,2800.0,2800.0,2800.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000,3000,3000
パルスワンV,RR,031/070,s1a,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
パルスワンV,SR,074/070,s1a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
パルスワンV,RR,056/190,s4a,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
パルスワン,S,239/190,s4a,80.0,80.0,80.0,80.0,80.0,50.0,50.0,50.0,50,50,50
パルスワンV,SSR,313/190,s4a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
バンギラスGX,SR,099/095,SM8,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
バンギラスGX,HR,107/095,SM8,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000
ヒードランGX,RR,004/054,SM10a,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250,250,250
ヒードランGX,SR,055/054,SM10a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ヒードランGX,HR,063/054,SM10a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ヒードラン,P,149/S-P,PROMO,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
ピカチュウ,プロモーション,068/XY-P,_,2200.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000,3000,3000
ピカチュウ,プロモーション,069/XY-P,_,2200.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000,3000,3000
ピカチュウ,プロモーション,070/XY-P,_,2200.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000,3000,3000
ピカチュウ,プロモーション,090/XY-P,PROMO,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000,22000,22000
ピカチュウEX,RR,008/027,_,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800,800,800
ピカチュウ,プロモーション,156/XY-P,_,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100
ピカチュウ,プロモーション,175/XY-P,PROMO,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000,12000,12000
ピカチュウ,RR,010/032,CP3,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,8000,8000,8000
ピカチュウEX,SR,094/087,CP6,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000,20000,20000
ピカチュウ,P,061/SM-P,PROMO,18000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000,25000,25000
ピカチュウ,P,068/SM-P,PROMO,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,10000,10000,10000
ピカチュウ,プロモーション,214/SM-P,PROMO,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ピカチュウ,プロモーション,224/SM-P,PROMO,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,5000.0,5000.0,5000,5000,5000
ピカチュウ,プロモーション,279/XY-P,PROMO,150000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000,280000,280000
ピカチュウ,P,199/SM-P,PROMO,4000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000,6000,6000
ピカチュウ,P,288/SM-P,PROMO,55000.0,55000.0,55000.0,55000.0,55000.0,55000.0,55000.0,55000.0,55000,55000,55000
ピカチュウ,P,114/SM-P,PROMO,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,250,400,400
ピカチュウ,プロモーション,291/SM-P,PROMO,500.0,500.0,500.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1600,1600
ピカチュウ,P,369/SM-P,PROMO,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000,4000,4000
ピカチュウ,CHR,054/049,SM11b,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1800.0,1500.0,1500,1500,1500
ピカチュウ,P,168/SM-P,PROMO,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,150,150,150
ピカチュウ,P,179/SM-P,PROMO,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,800,800,800
ピカチュウ,プロモーション,377/SM-P,PROMO,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100
ピカチュウGX,P,393/SM-P,PROMO,12500.0,12500.0,12500.0,12500.0,12500.0,12500.0,12500.0,12000.0,10000,10000,10000
ピカチュウ,P,400/SM-P,PROMO,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,45000,45000,45000
ピカチュウ,プロモーション,151/BW-P,PROMO,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100
ピカチュウ,プロモーション,229/BW-P,PROMO,55000.0,55000.0,55000.0,55000.0,55000.0,55000.0,55000.0,55000.0,55000,55000,55000
ピカチュウ,P,001/S-P,PROMO,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000,15000,15000
ピカチュウ,P,024/S-P,PROMO,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,600,600,600
ピカチュウ,プロモーション,XY-P,PROMO,6000.0,6000.0,6000.0,6000.0,6000.0,15000.0,15000.0,15000.0,15000,15000,15000
ピカチュウV,_,028/127,SD,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50,50
ピカチュウV,RR,030/100,s4,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50,50
ピカチュウVMAX,RRR,031/100,s4,600.0,600.0,600.0,600.0,600.0,650.0,650.0,650.0,700,750,750
ピカチュウV,SR,104/100,s4,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500,3500,3500
ピカチュウVMAX,HR,114/100,s4,20000.0,20000.0,20000.0,18500.0,18500.0,18500.0,18000.0,18000.0,18000,18000,20000
ピカチュウV,P,121/S-P,PROMO,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600,600,600
ピカチュウV,P,122/S-P,PROMO,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600,800,800
ピカチュウVMAX,P,123/S-P,PROMO,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0,18000.0,18000.0,18000,18000,18500
ピカチュウ,P,124/S-P,PROMO,500.0,500.0,400.0,400.0,400.0,400.0,500.0,500.0,500,500,500
ピカチュウ,P,125/S-P,PROMO,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
ピカチュウ,P,126/S-P,PROMO,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,50,50,50
ピカチュウ＆ゼクロムGX,RR,031/095,SM9,30.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50,50
ピカチュウ＆ゼクロムGX,SR,100/095,SM9,1600.0,1600.0,1600.0,1800.0,1800.0,1800.0,1800.0,2200.0,2200,2500,2500
ピカチュウ＆ゼクロムGX,SR,101/095,SM9,12000.0,12000.0,12000.0,11000.0,11000.0,11000.0,12000.0,13500.0,20000,20000,20000
ピカチュウ＆ゼクロムGX,HR,112/095,SM9,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4500.0,5500,5500,5500
ピカチュウ&ゼクロムGX,RR,041/173,SM12a,30.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50,50
ピカチュウ&ゼクロムGX,UR,221/173,SM12a,14000.0,15000.0,16000.0,16000.0,16000.0,16000.0,18000.0,20000.0,25000,25000,25000
ひかるアルセウス,_,059/072,SM3+,2000.0,2000.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500,1500,1500
ひかるゲノセクト,_,010/072,SM3+,1000.0,1000.0,800.0,800.0,800.0,800.0,800.0,800.0,800,800,800
ひかるジラーチ,_,043/072,SM3+,2200.0,2200.0,2200.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000,2000,2000
ひかるセレビィ,_,004/072,SM3+,2500.0,2500.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200,2200,2200
ひかるホウオウ,P,083/SM-P,PROMO,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000,6000,6000
ひかるボルケニオン,_,028/072,SM3+,1000.0,1000.0,800.0,800.0,800.0,800.0,800.0,800.0,800,800,800
ひかるミュウ,_,041/072,SM3+,4500.0,4500.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000,4000,4000
ひかるルギア,_,058/072,SM3+,3000.0,3000.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800,2800,2800
ひかるレックウザ,_,057/072,SM3+,3500.0,3500.0,3000.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500,2500,2500
ビクティニV,_,003/023,SA炎,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000
ビクティニ◆,PR,004/053,SM6a,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
ビクティニ◆,PR,021/173,SM12a,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
火消し姿のピカチュウ,プロモーション,209/SM-P,PROMO,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000,6000,7000
ピッチのピカチュウ,プロモーション,XY-P,_,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000,5000,5000
ピッピ,P,381/SM-P,PROMO,7000.0,7000.0,7000.0,7000.0,7000.0,8000.0,8000.0,8000.0,8000,8000,8000
ヒトカゲ,S,166/150,SM8b,500.0,500.0,800.0,800.0,800.0,800.0,800.0,800.0,800,800,800
ヒバニー,P,006/S-P,PROMO,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250,250,250
ヒバニー,P,034/S-P,PROMO,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500,500,500
ヒバニー,S,214/190,s4a,500.0,500.0,500.0,500.0,500.0,480.0,450.0,450.0,500,450,450
ヒメンカ,S,209/190,s4a,100.0,100.0,100.0,100.0,100.0,80.0,80.0,80.0,80,80,80
ビリジオンGX,SR,061/060,SM7a,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
ビリジオンGX,HR,067/060,SM7a,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
ビリリダマ,S,173/150,SM8b,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150,150,150
ファイアローV,RR,016/100,s4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,120,120,120
ファイアローV,SR,102/100,s4,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ファイヤー＆サンダー＆フリーザーGX,SR,059/054,SM10b,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1350,1350,1350
ファイヤー＆サンダー＆フリーザーGX,SR,060/054,SM10b,8000.0,8000.0,8500.0,8500.0,8500.0,8500.0,10000.0,10000.0,12000,12000,12000
ファイヤー＆サンダー＆フリーザーGX,HR,066/054,SM10b,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2700,2700,2700
ファイヤー&サンダー&フリーザーGX,UR,226/173,SM12a,7000.0,7000.0,7000.0,5800.0,5800.0,5800.0,6500.0,6500.0,8000,8000,8000
フィオネ,U,022/064,SM11a,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200,200,200
ブースターGX,_,001/038,SMI,30.0,30.0,50.0,100.0,100.0,100.0,150.0,150.0,150,150,150
ブースター,P,274/SM-P,PROMO,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
フーディンV,RR,041/100,s4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
フーディンV,SR,105/100,s4,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
フーパGX,RR,031/052,SM8a,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
フーパGX,SR,054/052,SM8a,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
フーパGX,HR,060/052,SM8a,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
フーパ,P,081/S-P,PROMO,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
フーパ,R,061/100,s3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
フェローチェGX,SR,115/114,SM4+,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
フェローチェGX,HR,121/114,SM4+,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500,500,500
フェローチェ,S,165/150,SM8b,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100
フェローチェ＆マッシブーンGX,SR,055/054,SM9b,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
フェローチェ＆マッシブーンGX,SR,056/054,SM9b,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1800,1800,1800
フェローチェ＆マッシブーンGX,HR,063/054,SM9b,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,500,500
フォスクライ,S,281/190,s4a,80.0,80.0,80.0,80.0,80.0,50.0,50.0,50.0,50,50,50
フクスロー,S,163/150,SM8b,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100
フクスロー,P,070/S-P,PROMO,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
フクスロー,S,201/190,s4a,150.0,150.0,150.0,120.0,120.0,100.0,100.0,100.0,100,100,100
フシギバナV,_,001/127,SD,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150,150,150
フシギバナV,_,001/021,sEF,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
フシギバナVMAX,_,002/021,sEF,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50,50
フシギバナ&ツタージャGX,RR,001/064,SM11a,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,50,50
フシギバナ&ツタージャGX,SR,065/064,SM11a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,500,500
フシギバナ&ツタージャGX,SR,066/064,SM11a,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400,1500,1500
フシギバナ&ツタージャGX,HR,074/064,SM11a,400.0,400.0,400.0,700.0,700.0,700.0,700.0,700.0,700,1100,1100
プテラGX,SR,100/094,SM11,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
プテラGX,HR,110/094,SM11,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
フライゴンGX,SR,098/095,SM12,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
フライゴンGX,HR,111/095,SM12,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ブラッキーGX,RR,037/060,SM1M,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,500,500,500
ブラッキーGX,SR,063/060,SM1M,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,4500,4500,4500
ブラッキーGX,HR,069/060,SM1M,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12000.0,12000.0,12000,12000,12000
ブラッキーGX,P,125/SM-P,PROMO,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,23000,23000,23000
ブラッキーGX,SSR,229/150,SM8b,8200.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,9000,9000,9000
ブラッキー＆ダークライGX,_,010/031,SMM,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150,150,150
ブラッキー&ダークライGX,SR,181/173,SM12a,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900,800,800
ブラッキー&ダークライGX,SR,182/173,SM12a,6500.0,7500.0,7500.0,9000.0,9000.0,10000.0,10000.0,10000.0,10000,9000,13000
ブラッキー&ダークライGX,HR,215/173,SM12a,1400.0,1400.0,1400.0,1500.0,1500.0,1500.0,1600.0,1600.0,1600,1500,1500
フリーザーGX,RR,014/066,SM6b,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100
フリーザーGX,SR,067/066,SM6b,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700,700,700
フリーザーGX,HR,078/066,SM6b,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600,3600,3600
フリーザーGX,SSR,214/150,SM8b,3800.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650,3800,3800
フリーザー,プロモーション,278/SM-P,PROMO,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600,600,600
ブリムオンV,P,111/S-P,PROMO,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100
ブリムオン,S,255/190,s4a,120.0,120.0,120.0,120.0,120.0,100.0,100.0,100.0,100,100,100
ベトベトン＆アローラベトベトンGX,SR,098/095,SM10,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ベトベトン＆アローラベトベトンGX,SR,099/095,SM10,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600,600,600
ベトベトン＆アローラベトベトンGX,HR,109/095,SM10,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ベベノム,S,179/150,SM8b,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100
ヘルガーV,RR,009/100,s3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
ヘルガーV,SR,101/100,s3,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ペルシアンGX,RR,069/095,SM10,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50,50
ペルシアンGX,SR,104/095,SM10,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ペルシアンGX,HR,113/095,SM10,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ベロバー,S,282/190,s4a,80.0,80.0,80.0,80.0,80.0,50.0,50.0,50.0,50,50,50
ホウオウGX,RR,012/051,SM3H,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,80,80,80
ホウオウGX,SR,053/051,SM3H,1250.0,1250.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300,1300,1300
ホウオウGX,HR,059/051,SM3H,4500.0,4500.0,5000.0,5000.0,5000.0,5000.0,8000.0,8000.0,8500,8500,8500
ホウオウGX,RR,013/114,SM4+,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,80,80,80
ホウオウGX,SSR,210/150,SM8b,4000.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650,4000,4000
ホエルオーV,_,024/127,SD,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100
ボーマンダGX,RR,045/066,SM6b,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
ボーマンダGX,SR,072/066,SM6b,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
ボーマンダGX,HR,083/066,SM6b,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800,800,800
ボーマンダV,RR,080/100,s3,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,300,300,300
ボーマンダVMAX,RRR,081/100,s3,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,300,300,300
ボーマンダV,SR,108/100,s3,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500,500,500
ボーマンダVMAX,HR,114/100,s3,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700,700,700
ホシガリス,S,298/190,s4a,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150,150,150
ボスごっこピカチュウアクア団,P,192/SM-P,PROMO,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000,7000,7000
未開封ボスごっこピカチュウアクア団,P,192/SM-P,PROMO,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000,11000,11000
ボスごっこピカチュウギンガ団,P,194/SM-P,PROMO,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000,7000,7000
未開封ボスごっこピカチュウギンガ団,P,194/SM-P,PROMO,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000,11000,11000
ボスごっこピカチュウスカル団,P,197/SM-P,PROMO,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000,7000,7000
未開封ボスごっこピカチュウスカル団,P,197/SM-P,PROMO,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000,11000,11000
ボスごっこピカチュウプラズマ団,P,195/SM-P,PROMO,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000,7000,7000
未開封ボスごっこピカチュウプラズマ団,P,195/SM-P,PROMO,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000,11000,11000
ボスごっこピカチュウフレア団,P,196/SM-P,PROMO,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000,7000,7000
未開封ボスごっこピカチュウフレア団,P,196/SM-P,PROMO,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000,11000,11000
ボスごっこピカチュウマグマ団,P,193/SM-P,PROMO,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000,7000,7000
未開封ボスごっこピカチュウマグマ団,P,193/SM-P,PROMO,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000,11000,11000
ボスごっこピカチュウロケット団,P,191/SM-P,PROMO,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000,7000,7000
未開封ボスごっこピカチュウロケット団,P,191/SM-P,PROMO,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000,11000,11000
ポッチャマ,CHR,052/049,SM11b,500.0,600.0,600.0,600.0,600.0,800.0,1200.0,1000.0,1000,1000,1300
ポットデス,U,037/070,s2a,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
ポットデス,_,077/190,s4a,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
ポットデス,S,252/190,s4a,400.0,400.0,400.0,400.0,400.0,400.0,380.0,400.0,350,350,350
